Date;Counts
2026-01-26 23:54:00;92,254
2026-01-26 23:55:00;92,808
2026-01-26 23:56:00;88,859
2026-01-26 23:57:00;89,333
2026-01-26 23:58:00;88,633
2026-01-26 23:59:00;88,718
2026-01-27 00:00:00;89,750
2026-01-27 00:01:00;94,530
2026-01-27 00:02:00;90,126
2026-01-27 00:03:00;91,515
2026-01-27 00:04:00;86,844
2026-01-27 00:05:00;91,009
2026-01-27 00:06:00;91,448
2026-01-27 00:07:00;91,859
2026-01-27 00:08:00;87,935
2026-01-27 00:09:00;90,385
2026-01-27 00:10:00;90,663
2026-01-27 00:11:00;88,574
2026-01-27 00:12:00;89,207
2026-01-27 00:13:00;92,063
2026-01-27 00:14:00;91,439
2026-01-27 00:15:00;91,894
2026-01-27 00:16:00;91,712
2026-01-27 00:17:00;92,527
2026-01-27 00:18:00;90,452
2026-01-27 00:19:00;91,775
2026-01-27 00:20:00;91,136
2026-01-27 00:21:00;87,208
2026-01-27 00:22:00;92,967
2026-01-27 00:23:00;92,282
2026-01-27 00:24:00;92,528
2026-01-27 00:25:00;90,225
2026-01-27 00:26:00;90,385
2026-01-27 00:27:00;88,710
2026-01-27 00:28:00;87,024
2026-01-27 00:29:00;91,088
2026-01-27 00:30:00;92,962
2026-01-27 00:31:00;94,034
2026-01-27 00:32:00;89,764
2026-01-27 00:33:00;93,164
2026-01-27 00:34:00;91,735
2026-01-27 00:35:00;91,343
2026-01-27 00:36:00;92,549
2026-01-27 00:37:00;90,101
2026-01-27 00:38:00;92,624
2026-01-27 00:39:00;92,371
2026-01-27 00:40:00;87,400
2026-01-27 00:41:00;89,986
2026-01-27 00:42:00;87,987
2026-01-27 00:43:00;90,467
2026-01-27 00:44:00;90,527
2026-01-27 00:45:00;86,190
2026-01-27 00:46:00;92,259
2026-01-27 00:47:00;89,711
2026-01-27 00:48:00;94,769
2026-01-27 00:49:00;92,326
2026-01-27 00:50:00;87,807
2026-01-27 00:51:00;92,926
2026-01-27 00:52:00;97,087
2026-01-27 00:53:00;92,986
2026-01-27 00:54:00;85,974
2026-01-27 00:55:00;92,762
2026-01-27 00:56:00;89,804
2026-01-27 00:57:00;86,264
2026-01-27 00:58:00;90,931
2026-01-27 00:59:00;91,141
2026-01-27 01:00:00;87,739
2026-01-27 01:01:00;92,966
2026-01-27 01:02:00;90,731
2026-01-27 01:03:00;93,378
2026-01-27 01:04:00;91,453
2026-01-27 01:05:00;92,404
2026-01-27 01:06:00;89,680
2026-01-27 01:07:00;93,262
2026-01-27 01:08:00;93,918
2026-01-27 01:09:00;94,524
2026-01-27 01:10:00;92,569
2026-01-27 01:11:00;87,449
2026-01-27 01:12:00;91,203
2026-01-27 01:13:00;88,582
2026-01-27 01:14:00;88,658
2026-01-27 01:15:00;86,734
2026-01-27 01:16:00;89,144
2026-01-27 01:17:00;89,680
2026-01-27 01:18:00;92,013
2026-01-27 01:19:00;93,951
2026-01-27 01:20:00;89,906
2026-01-27 01:21:00;93,664
2026-01-27 01:22:00;87,867
2026-01-27 01:23:00;91,554
2026-01-27 01:24:00;88,417
2026-01-27 01:25:00;91,218
2026-01-27 01:26:00;90,557
2026-01-27 01:27:00;88,069
2026-01-27 01:28:00;86,899
2026-01-27 01:29:00;93,536
2026-01-27 01:30:00;86,805
2026-01-27 01:31:00;89,117
2026-01-27 01:32:00;92,712
2026-01-27 01:33:00;89,733
2026-01-27 01:34:00;91,726
2026-01-27 01:35:00;90,859
2026-01-27 01:36:00;92,090
2026-01-27 01:37:00;90,014
2026-01-27 01:38:00;90,624
2026-01-27 01:39:00;91,962
2026-01-27 01:40:00;87,504
2026-01-27 01:41:00;91,929
2026-01-27 01:42:00;88,883
2026-01-27 01:43:00;89,351
2026-01-27 01:44:00;89,398
2026-01-27 01:45:00;90,299
2026-01-27 01:46:00;89,968
2026-01-27 01:47:00;91,665
2026-01-27 01:48:00;94,055
2026-01-27 01:49:00;91,683
2026-01-27 01:50:00;94,321
2026-01-27 01:51:00;90,511
2026-01-27 01:52:00;91,910
2026-01-27 01:53:00;93,443
2026-01-27 01:54:00;94,274
2026-01-27 01:55:00;94,057
2026-01-27 01:56:00;87,078
2026-01-27 01:57:00;91,375
2026-01-27 01:58:00;88,607
2026-01-27 01:59:00;86,871
2026-01-27 02:00:00;92,807
2026-01-27 02:01:00;88,545
2026-01-27 02:02:00;93,293
2026-01-27 02:03:00;95,052
2026-01-27 02:04:00;90,450
2026-01-27 02:05:00;90,012
2026-01-27 02:06:00;87,147
2026-01-27 02:07:00;86,890
2026-01-27 02:08:00;95,272
2026-01-27 02:09:00;91,308
2026-01-27 02:10:00;92,013
2026-01-27 02:11:00;89,595
2026-01-27 02:12:00;93,543
2026-01-27 02:13:00;91,302
2026-01-27 02:14:00;90,882
2026-01-27 02:15:00;87,568
2026-01-27 02:16:00;94,622
2026-01-27 02:17:00;91,165
2026-01-27 02:18:00;93,154
2026-01-27 02:19:00;95,013
2026-01-27 02:20:00;88,494
2026-01-27 02:21:00;92,657
2026-01-27 02:22:00;90,070
2026-01-27 02:23:00;91,747
2026-01-27 02:24:00;91,989
2026-01-27 02:25:00;91,371
2026-01-27 02:26:00;89,595
2026-01-27 02:27:00;92,171
2026-01-27 02:28:00;92,270
2026-01-27 02:29:00;91,948
2026-01-27 02:30:00;92,403
2026-01-27 02:31:00;92,410
2026-01-27 02:32:00;91,710
2026-01-27 02:33:00;89,253
2026-01-27 02:34:00;92,460
2026-01-27 02:35:00;93,383
2026-01-27 02:36:00;90,674
2026-01-27 02:37:00;91,681
2026-01-27 02:38:00;90,410
2026-01-27 02:39:00;90,374
2026-01-27 02:40:00;94,679
2026-01-27 02:41:00;88,871
2026-01-27 02:42:00;88,581
2026-01-27 02:43:00;91,067
2026-01-27 02:44:00;89,675
2026-01-27 02:45:00;92,765
2026-01-27 02:46:00;90,527
2026-01-27 02:47:00;91,966
2026-01-27 02:48:00;94,338
2026-01-27 02:49:00;90,834
2026-01-27 02:50:00;91,277
2026-01-27 02:51:00;91,916
2026-01-27 02:52:00;92,094
2026-01-27 02:53:00;92,616
2026-01-27 02:54:00;90,123
2026-01-27 02:55:00;92,993
2026-01-27 02:56:00;94,814
2026-01-27 02:57:00;93,731
2026-01-27 02:58:00;86,944
2026-01-27 02:59:00;90,469
2026-01-27 03:00:00;88,936
2026-01-27 03:01:00;92,011
2026-01-27 03:02:00;88,881
2026-01-27 03:03:00;96,124
2026-01-27 03:04:00;90,689
2026-01-27 03:05:00;92,598
2026-01-27 03:06:00;94,631
2026-01-27 03:07:00;86,926
2026-01-27 03:08:00;89,345
2026-01-27 03:09:00;95,134
2026-01-27 03:10:00;90,458
2026-01-27 03:11:00;88,992
2026-01-27 03:12:00;92,363
2026-01-27 03:13:00;92,948
2026-01-27 03:14:00;92,079
2026-01-27 03:15:00;88,797
2026-01-27 03:16:00;89,944
2026-01-27 03:17:00;91,569
2026-01-27 03:18:00;91,343
2026-01-27 03:19:00;90,424
2026-01-27 03:20:00;94,067
2026-01-27 03:21:00;94,120
2026-01-27 03:22:00;91,180
2026-01-27 03:23:00;88,301
2026-01-27 03:24:00;91,661
2026-01-27 03:25:00;87,418
2026-01-27 03:26:00;90,871
2026-01-27 03:27:00;93,027
2026-01-27 03:28:00;90,705
2026-01-27 03:29:00;91,580
2026-01-27 03:30:00;94,398
2026-01-27 03:31:00;89,454
2026-01-27 03:32:00;90,313
2026-01-27 03:33:00;91,777
2026-01-27 03:34:00;89,675
2026-01-27 03:35:00;91,496
2026-01-27 03:36:00;89,578
2026-01-27 03:37:00;89,179
2026-01-27 03:38:00;92,717
2026-01-27 03:39:00;90,785
2026-01-27 03:40:00;90,129
2026-01-27 03:41:00;90,420
2026-01-27 03:42:00;90,231
2026-01-27 03:43:00;90,905
2026-01-27 03:44:00;92,248
2026-01-27 03:45:00;91,787
2026-01-27 03:46:00;88,188
2026-01-27 03:47:00;90,469
2026-01-27 03:48:00;90,728
2026-01-27 03:49:00;91,472
2026-01-27 03:50:00;93,692
2026-01-27 03:51:00;94,288
2026-01-27 03:52:00;89,155
2026-01-27 03:53:00;90,335
2026-01-27 03:54:00;92,664
2026-01-27 03:55:00;94,826
2026-01-27 03:56:00;88,846
2026-01-27 03:57:00;90,910
2026-01-27 03:58:00;94,212
2026-01-27 03:59:00;91,786
2026-01-27 04:00:00;91,375
2026-01-27 04:01:00;88,277
2026-01-27 04:02:00;91,118
2026-01-27 04:03:00;87,021
2026-01-27 04:04:00;95,759
2026-01-27 04:05:00;92,172
2026-01-27 04:06:00;88,993
2026-01-27 04:07:00;90,865
2026-01-27 04:08:00;92,843
2026-01-27 04:09:00;90,741
2026-01-27 04:10:00;86,222
2026-01-27 04:11:00;89,943
2026-01-27 04:12:00;88,391
2026-01-27 04:13:00;91,286
2026-01-27 04:14:00;95,468
2026-01-27 04:15:00;92,001
2026-01-27 04:16:00;93,621
2026-01-27 04:17:00;90,349
2026-01-27 04:18:00;87,732
2026-01-27 04:19:00;88,855
2026-01-27 04:20:00;88,607
2026-01-27 04:21:00;88,920
2026-01-27 04:22:00;95,851
2026-01-27 04:23:00;89,073
2026-01-27 04:24:00;91,809
2026-01-27 04:25:00;90,770
2026-01-27 04:26:00;94,606
2026-01-27 04:27:00;87,468
2026-01-27 04:28:00;88,720
2026-01-27 04:29:00;88,536
2026-01-27 04:30:00;92,206
2026-01-27 04:31:00;92,057
2026-01-27 04:32:00;91,497
2026-01-27 04:33:00;89,937
2026-01-27 04:34:00;87,975
2026-01-27 04:35:00;91,380
2026-01-27 04:36:00;91,550
2026-01-27 04:37:00;93,631
2026-01-27 04:38:00;92,042
2026-01-27 04:39:00;92,907
2026-01-27 04:40:00;91,364
2026-01-27 04:41:00;91,169
2026-01-27 04:42:00;89,804
2026-01-27 04:43:00;91,424
2026-01-27 04:44:00;93,386
2026-01-27 04:45:00;92,581
2026-01-27 04:46:00;94,248
2026-01-27 04:47:00;91,287
2026-01-27 04:48:00;91,446
2026-01-27 04:49:00;89,620
2026-01-27 04:50:00;93,450
2026-01-27 04:51:00;93,025
2026-01-27 04:52:00;89,598
2026-01-27 04:53:00;94,677
2026-01-27 04:54:00;92,559
2026-01-27 04:55:00;94,681
2026-01-27 04:56:00;90,981
2026-01-27 04:57:00;91,101
2026-01-27 04:58:00;92,580
2026-01-27 04:59:00;90,456
2026-01-27 05:00:00;91,438
2026-01-27 05:01:00;89,045
2026-01-27 05:02:00;89,356
2026-01-27 05:03:00;91,843
2026-01-27 05:04:00;91,097
2026-01-27 05:05:00;88,470
2026-01-27 05:06:00;92,251
2026-01-27 05:07:00;90,884
2026-01-27 05:08:00;94,197
2026-01-27 05:09:00;89,498
2026-01-27 05:10:00;89,460
2026-01-27 05:11:00;92,001
2026-01-27 05:12:00;88,921
2026-01-27 05:13:00;91,403
2026-01-27 05:14:00;90,156
2026-01-27 05:15:00;91,743
2026-01-27 05:16:00;90,840
2026-01-27 05:17:00;89,229
2026-01-27 05:18:00;89,229
2026-01-27 05:19:00;93,069
2026-01-27 05:20:00;92,444
2026-01-27 05:21:00;89,613
2026-01-27 05:22:00;92,008
2026-01-27 05:23:00;93,060
2026-01-27 05:24:00;91,481
2026-01-27 05:25:00;88,954
2026-01-27 05:26:00;90,949
2026-01-27 05:27:00;86,742
2026-01-27 05:28:00;89,367
2026-01-27 05:29:00;94,801
2026-01-27 05:30:00;92,509
2026-01-27 05:31:00;89,305
2026-01-27 05:32:00;91,866
2026-01-27 05:33:00;87,673
2026-01-27 05:34:00;90,245
2026-01-27 05:35:00;91,114
2026-01-27 05:36:00;92,495
2026-01-27 05:37:00;90,988
2026-01-27 05:38:00;93,815
2026-01-27 05:39:00;93,644
2026-01-27 05:40:00;92,811
2026-01-27 05:41:00;89,884
2026-01-27 05:42:00;91,718
2026-01-27 05:43:00;92,966
2026-01-27 05:44:00;92,413
2026-01-27 05:45:00;95,262
2026-01-27 05:46:00;94,915
2026-01-27 05:47:00;91,207
2026-01-27 05:48:00;92,254
2026-01-27 05:49:00;89,775
2026-01-27 05:50:00;91,045
2026-01-27 05:51:00;91,928
2026-01-27 05:52:00;91,243
2026-01-27 05:53:00;91,150
2026-01-27 05:54:00;91,621
2026-01-27 05:55:00;89,928
2026-01-27 05:56:00;90,493
2026-01-27 05:57:00;92,076
2026-01-27 05:58:00;90,793
2026-01-27 05:59:00;90,786
2026-01-27 06:00:00;90,251
2026-01-27 06:01:00;87,160
2026-01-27 06:02:00;93,993
2026-01-27 06:03:00;90,781
2026-01-27 06:04:00;92,072
2026-01-27 06:05:00;94,539
2026-01-27 06:06:00;89,631
2026-01-27 06:07:00;92,300
2026-01-27 06:08:00;89,121
2026-01-27 06:09:00;90,391
2026-01-27 06:10:00;90,025
2026-01-27 06:11:00;89,653
2026-01-27 06:12:00;90,522
2026-01-27 06:13:00;91,026
2026-01-27 06:14:00;86,584
2026-01-27 06:15:00;90,249
2026-01-27 06:16:00;87,950
2026-01-27 06:17:00;91,383
2026-01-27 06:18:00;88,728
2026-01-27 06:19:00;93,499
2026-01-27 06:20:00;91,887
2026-01-27 06:21:00;89,952
2026-01-27 06:22:00;90,662
2026-01-27 06:23:00;89,841
2026-01-27 06:24:00;86,080
2026-01-27 06:25:00;91,870
2026-01-27 06:26:00;90,645
2026-01-27 06:27:00;94,853
2026-01-27 06:28:00;89,200
2026-01-27 06:29:00;91,475
2026-01-27 06:30:00;89,764
2026-01-27 06:31:00;88,232
2026-01-27 06:32:00;93,858
2026-01-27 06:33:00;92,410
2026-01-27 06:34:00;88,834
2026-01-27 06:35:00;94,594
2026-01-27 06:36:00;90,665
2026-01-27 06:37:00;92,075
2026-01-27 06:38:00;92,001
2026-01-27 06:39:00;89,373
2026-01-27 06:40:00;89,693
2026-01-27 06:41:00;92,019
2026-01-27 06:42:00;92,676
2026-01-27 06:43:00;90,818
2026-01-27 06:44:00;92,093
2026-01-27 06:45:00;90,672
2026-01-27 06:46:00;90,594
2026-01-27 06:47:00;92,629
2026-01-27 06:48:00;91,606
2026-01-27 06:49:00;92,250
2026-01-27 06:50:00;91,970
2026-01-27 06:51:00;88,303
2026-01-27 06:52:00;91,935
2026-01-27 06:53:00;89,844
2026-01-27 06:54:00;91,549
2026-01-27 06:55:00;90,980
2026-01-27 06:56:00;91,996
2026-01-27 06:57:00;88,871
2026-01-27 06:58:00;92,403
2026-01-27 06:59:00;93,807
2026-01-27 07:00:00;92,709
2026-01-27 07:01:00;90,330
2026-01-27 07:02:00;92,472
2026-01-27 07:03:00;90,892
2026-01-27 07:04:00;92,025
2026-01-27 07:05:00;91,494
2026-01-27 07:06:00;94,319
2026-01-27 07:07:00;89,723
2026-01-27 07:08:00;90,826
2026-01-27 07:09:00;90,014
2026-01-27 07:10:00;89,930
2026-01-27 07:11:00;92,036
2026-01-27 07:12:00;92,623
2026-01-27 07:13:00;88,002
2026-01-27 07:14:00;91,584
2026-01-27 07:15:00;92,735
2026-01-27 07:16:00;86,374
2026-01-27 07:17:00;93,546
2026-01-27 07:18:00;94,158
2026-01-27 07:19:00;94,293
2026-01-27 07:20:00;89,537
2026-01-27 07:21:00;90,232
2026-01-27 07:22:00;92,790
2026-01-27 07:23:00;93,156
2026-01-27 07:24:00;92,308
2026-01-27 07:25:00;89,868
2026-01-27 07:26:00;91,747
2026-01-27 07:27:00;92,829
2026-01-27 07:28:00;94,192
2026-01-27 07:29:00;91,106
2026-01-27 07:30:00;90,568
